Armado;Entidad;"Cliente.Destino";"Nombre";"FechaAlta";"FechaFin";PCC;"FechaPCC";"Delivery";ID.Cliente;"Estado";"Observación";Ud.Pedidas;Ud.Preparadas
16568;11952;"ML01                ";"MERCADO LIBRE                      ";"02/07/20";"02/07/20";0;"Pendiente de Entrega          ";"1592                ";1034;"PRE";"                                                                                                                                                                                                                                                               ";592;592
16569;11057;"00003001            ";"UGHES DE DE IESO Y DE PALMA        ";"02/07/20";"13/07/20";0;"Pendiente de Entrega          ";"1599                ";1034;"PRE";"                                                                                                                                                                                                                                                               ";48;48
16570;11068;"00037001            ";"PACO GARCIA S.A.                   ";"02/07/20";"07/07/20";0;"Pendiente de Entrega          ";"1600                ";1034;"PRE";"                                                                                                                                                                                                                                                               ";48;48
16571;11106;"00106001            ";"Kadima S.A.                        ";"02/07/20";"06/07/20";0;"Pendiente de Entrega          ";"1601                ";1034;"PRE";"                                                                                                                                                                                                                                                               ";120;120
16572;11116;"01019001            ";"SORIANO GUILLERMO EDUARDO          ";"02/07/20";"13/07/20";0;"Pendiente de Entrega          ";"1602                ";1034;"PRE";"                                                                                                                                                                                                                                                               ";36;36
16573;11150;"05008001            ";"DOMINGO DE GRUTTOLA E HIJOS        ";"02/07/20";"03/07/20";0;"Pendiente de Entrega          ";"1603                ";1034;"PRE";"                                                                                                                                                                                                                                                               ";66;66
16574;11161;"05074001            ";"STEIMBERG NORBERTO CARLOS          ";"02/07/20";"13/07/20";0;"Pendiente de Entrega          ";"1604                ";1034;"PRE";"ENTREGAR DE 11 A 20HS                                                                                                                                                                                                                                          ";12;12
16575;11164;"05078001            ";"BERNALLA RUBEN JOSE                ";"02/07/20";"03/07/20";0;"Pendiente de Entrega          ";"1605                ";1034;"PRE";"                                                                                                                                                                                                                                                               ";18;18
16576;11171;"05114001            ";"VALERA SANDRA PATRICIA             ";"02/07/20";"07/07/20";0;"Pendiente de Entrega          ";"1606                ";1034;"PRE";"                                                                                                                                                                                                                                                               ";19;19
16577;11186;"05162001            ";"HORACIO BRANAS DOMINGO             ";"02/07/20";"03/07/20";0;"Pendiente de Entrega          ";"1607                ";1034;"PRE";"                                                                                                                                                                                                                                                               ";15;15
16578;11189;"05180001            ";"MANUEL MARTIN Y CIA SA             ";"02/07/20";"07/07/20";0;"Pendiente de Entrega          ";"1608                ";1034;"PRE";"                                                                                                                                                                                                                                                               ";42;42
16579;11191;"05184001            ";"YEDID LUIS ELIAS                   ";"02/07/20";"13/07/20";0;"Pendiente de Entrega          ";"1609                ";1034;"PRE";"                                                                                                                                                                                                                                                               ";54;54
16580;11191;"05184001            ";"YEDID LUIS ELIAS                   ";"02/07/20";"13/07/20";0;"Pendiente de Entrega          ";"1610                ";1034;"PRE";"                                                                                                                                                                                                                                                               ";72;72
16581;11199;"05214001            ";"WINOGRAD DEPORTES S.A.             ";"02/07/20";"13/07/20";0;"Pendiente de Entrega          ";"1611                ";1034;"PRE";"                                                                                                                                                                                                                                                               ";48;48
16582;11203;"05234001            ";"JOSE LILIANA E GERONIMO Y ELSA     ";"02/07/20";"03/07/20";0;"Pendiente de Entrega          ";"1612                ";1034;"PRE";"                                                                                                                                                                                                                                                               ";48;48
16583;11869;"05280001            ";"TOYOS CASIMIRO F. TOYOS OMAR E TOYO";"02/07/20";"07/07/20";0;"Pendiente de Entrega          ";"1613                ";1034;"PRE";"                                                                                                                                                                                                                                                               ";96;96
16584;11869;"05280001            ";"TOYOS CASIMIRO F. TOYOS OMAR E TOYO";"02/07/20";"07/07/20";0;"Pendiente de Entrega          ";"1614                ";1034;"PRE";"                                                                                                                                                                                                                                                               ";252;252
16585;11217;"05286001            ";"GARCIA RAUL ALBERTO                ";"02/07/20";"03/07/20";0;"Pendiente de Entrega          ";"1615                ";1034;"PRE";"                                                                                                                                                                                                                                                               ";36;36
16586;11218;"05289001            ";"MOLINELLI EDUARDO DANIEL           ";"02/07/20";"07/07/20";0;"Pendiente de Entrega          ";"1616                ";1034;"PRE";"                                                                                                                                                                                                                                                               ";30;30
16587;11224;"05316001            ";"LONGHI MARCELO HORACIO             ";"02/07/20";"07/07/20";0;"Pendiente de Entrega          ";"1617                ";1034;"PRE";"                                                                                                                                                                                                                                                               ";36;36
16588;11226;"05328001            ";"FERNANDEZ BOLDRINI EDUARDO         ";"02/07/20";"03/07/20";0;"Pendiente de Entrega          ";"1618                ";1034;"PRE";"                                                                                                                                                                                                                                                               ";12;12
16589;11236;"05374001            ";"GARCIA SPORTS S.R.L.               ";"02/07/20";"03/07/20";0;"Pendiente de Entrega          ";"1619                ";1034;"PRE";"                                                                                                                                                                                                                                                               ";236;236
16590;11269;"05469001            ";"ROMITELLI ROSANA DEL VALLE         ";"02/07/20";"07/07/20";0;"Pendiente de Entrega          ";"1620                ";1034;"PRE";"                                                                                                                                                                                                                                                               ";24;24
16591;11272;"05479001            ";"Nuñez Carlos Sebastian             ";"02/07/20";"07/07/20";0;"Pendiente de Entrega          ";"1621                ";1034;"PRE";"                                                                                                                                                                                                                                                               ";54;54
16592;11283;"05508001            ";"Ceijas Mirtha Haydee               ";"02/07/20";"03/07/20";0;"Pendiente de Entrega          ";"1622                ";1034;"PRE";"                                                                                                                                                                                                                                                               ";30;30
16593;11326;"05580001            ";"Garcia Mariela Cecilia             ";"02/07/20";"03/07/20";0;"Pendiente de Entrega          ";"1623                ";1034;"PRE";"                                                                                                                                                                                                                                                               ";18;18
16594;11330;"05588001            ";"Romano Carlos Armando              ";"02/07/20";"07/07/20";0;"Pendiente de Entrega          ";"1624                ";1034;"PRE";"                                                                                                                                                                                                                                                               ";24;24
16595;11336;"05595001            ";"Meta S. R. L.                      ";"02/07/20";"07/07/20";0;"Pendiente de Entrega          ";"1625                ";1034;"PRE";"                                                                                                                                                                                                                                                               ";242;242
16596;11346;"05613001            ";"Asencio Marcos Daniel              ";"02/07/20";"03/07/20";0;"Pendiente de Entrega          ";"1626                ";1034;"PRE";"                                                                                                                                                                                                                                                               ";20;20
16597;11370;"05645001            ";"Poo  Raul  Alberto                 ";"02/07/20";"13/07/20";0;"Pendiente de Entrega          ";"1627                ";1034;"PRE";"                                                                                                                                                                                                                                                               ";12;12
16598;11398;"05691001            ";"GEVIRTZMAN IGNACIO Y OTROS S.H     ";"02/07/20";"03/07/20";0;"Pendiente de Entrega          ";"1628                ";1034;"PRE";"                                                                                                                                                                                                                                                               ";36;36
16599;11440;"05758001            ";"Fosco Gaston,Esteban y Simón       ";"02/07/20";"03/07/20";0;"Pendiente de Entrega          ";"1629                ";1034;"PRE";"                                                                                                                                                                                                                                                               ";36;36
16600;11442;"05760001            ";"Amalfi Martin Horacio              ";"02/07/20";"03/07/20";0;"Pendiente de Entrega          ";"1630                ";1034;"PRE";"                                                                                                                                                                                                                                                               ";18;18
16601;11520;"05876001            ";"Pereyra Ricardo Alberto            ";"02/07/20";"07/07/20";0;"Pendiente de Entrega          ";"1631                ";1034;"PRE";"                                                                                                                                                                                                                                                               ";120;120
16602;11455;"05776001            ";"Kliz Graciela Susana               ";"02/07/20";"06/07/20";0;"Pendiente de Entrega          ";"1632                ";1034;"PRE";"                                                                                                                                                                                                                                                               ";24;24
16603;11475;"05809001            ";"Drapante Daniel                    ";"02/07/20";"03/07/20";0;"Pendiente de Entrega          ";"1633                ";1034;"PRE";"                                                                                                                                                                                                                                                               ";24;24
16604;11480;"05815001            ";"Mario Esposito                     ";"02/07/20";"07/07/20";0;"Pendiente de Entrega          ";"1634                ";1034;"PRE";"                                                                                                                                                                                                                                                               ";132;132
16605;12021;"05849001            ";"BARBIERI MARTHA MARIA              ";"02/07/20";"03/07/20";0;"Pendiente de Entrega          ";"1635                ";1034;"PRE";"                                                                                                                                                                                                                                                               ";48;48
16606;11526;"05885001            ";"LOPIZZO LEONARDO CARLOS            ";"02/07/20";"07/07/20";0;"Pendiente de Entrega          ";"1636                ";1034;"PRE";"                                                                                                                                                                                                                                                               ";42;42
16607;11527;"05892001            ";"Marcato Carlos Martin              ";"02/07/20";"07/07/20";0;"Pendiente de Entrega          ";"1637                ";1034;"PRE";"                                                                                                                                                                                                                                                               ";50;50
16608;11538;"05911001            ";"SAMARA ANDRES IGNACIO              ";"02/07/20";"08/07/20";0;"Pendiente de Entrega          ";"1638                ";1034;"PRE";"                                                                                                                                                                                                                                                               ";42;42
16609;11555;"05935001            ";"MOYANO AGUIRRE ROBERTO CARLOS      ";"02/07/20";"07/07/20";0;"Pendiente de Entrega          ";"1639                ";1034;"PRE";"                                                                                                                                                                                                                                                               ";48;48
16610;11572;"05959001            ";"BISCHOF ANTONIO ALBERTO            ";"02/07/20";"03/07/20";0;"Pendiente de Entrega          ";"1640                ";1034;"PRE";"                                                                                                                                                                                                                                                               ";24;24
16611;11572;"05959001            ";"BISCHOF ANTONIO ALBERTO            ";"02/07/20";"03/07/20";0;"Pendiente de Entrega          ";"1641                ";1034;"PRE";"                                                                                                                                                                                                                                                               ";12;12
16612;11583;"05970001            ";"FERNANDEZ MARCELO FABIAN           ";"02/07/20";"08/07/20";0;"Pendiente de Entrega          ";"1642                ";1034;"PRE";"                                                                                                                                                                                                                                                               ";21;21
16613;11584;"05971001            ";"GRIBA S.R.L                        ";"02/07/20";"03/07/20";0;"Pendiente de Entrega          ";"1643                ";1034;"PRE";"                                                                                                                                                                                                                                                               ";104;104
16614;11586;"05974001            ";"GOMEZ LUIS MARIA                   ";"02/07/20";"03/07/20";0;"Pendiente de Entrega          ";"1644                ";1034;"PRE";"                                                                                                                                                                                                                                                               ";48;48
16615;11612;"06006001            ";"GALIANO JORGE PATRICIO             ";"02/07/20";"03/07/20";0;"Pendiente de Entrega          ";"1645                ";1034;"PRE";"                                                                                                                                                                                                                                                               ";72;72
16616;11612;"06006001            ";"GALIANO JORGE PATRICIO             ";"02/07/20";"03/07/20";0;"Pendiente de Entrega          ";"1646                ";1034;"PRE";"                                                                                                                                                                                                                                                               ";24;24
16617;11613;"06007001            ";"ADAIME GASPAR NADIR                ";"02/07/20";"03/07/20";0;"Pendiente de Entrega          ";"1647                ";1034;"PRE";"                                                                                                                                                                                                                                                               ";48;48
16618;11618;"06008001            ";"GONZALEZ CARLOS ENRIQUE            ";"02/07/20";"03/07/20";0;"Pendiente de Entrega          ";"1648                ";1034;"PRE";"                                                                                                                                                                                                                                                               ";17;17
16619;11621;"06011001            ";"GONZALEZ GUSTAVO FABIAN            ";"02/07/20";"03/07/20";0;"Pendiente de Entrega          ";"1649                ";1034;"PRE";"                                                                                                                                                                                                                                                               ";30;30
16620;11649;"06044001            ";"COULLERY JAVIER HERNAN             ";"02/07/20";"03/07/20";0;"Pendiente de Entrega          ";"1650                ";1034;"PRE";"                                                                                                                                                                                                                                                               ";96;96
16621;11685;"06080001            ";"Gomez Mario Alberto                ";"02/07/20";"03/07/20";0;"Pendiente de Entrega          ";"1651                ";1034;"PRE";"                                                                                                                                                                                                                                                               ";36;36
16622;11690;"06085001            ";"MONTES RAFAEL                      ";"02/07/20";"07/07/20";0;"Pendiente de Entrega          ";"1652                ";1034;"PRE";"                                                                                                                                                                                                                                                               ";42;42
16623;12009;"06088001            ";"ARIMA SPORT ASOCIACION SA          ";"02/07/20";"03/07/20";0;"Pendiente de Entrega          ";"1653                ";1034;"PRE";"                                                                                                                                                                                                                                                               ";24;24
16624;11732;"06136001            ";"Zubigaray Marianela                ";"02/07/20";"07/07/20";0;"Pendiente de Entrega          ";"1654                ";1034;"PRE";"                                                                                                                                                                                                                                                               ";18;18
16625;11760;"06166001            ";"Quidel Patricia Mónica             ";"02/07/20";"07/07/20";0;"Pendiente de Entrega          ";"1655                ";1034;"PRE";"                                                                                                                                                                                                                                                               ";18;18
16626;11762;"06168001            ";"Kadursport SRL                     ";"02/07/20";"06/07/20";0;"Pendiente de Entrega          ";"1656                ";1034;"PRE";"                                                                                                                                                                                                                                                               ";66;66
16627;11767;"06173001            ";"Quinteros Ricardo José             ";"02/07/20";"07/07/20";0;"Pendiente de Entrega          ";"1657                ";1034;"PRE";"                                                                                                                                                                                                                                                               ";190;190
16628;11950;"06176001            ";"Krepidoi S.A.                      ";"02/07/20";"06/07/20";0;"Pendiente de Entrega          ";"1658                ";1034;"PRE";"                                                                                                                                                                                                                                                               ";240;240
16629;11957;"06179001            ";"COLIN MARCELO ALEJANDRO            ";"02/07/20";"03/07/20";0;"Pendiente de Entrega          ";"1659                ";1034;"PRE";"                                                                                                                                                                                                                                                               ";12;12
16630;11426;"05733001            ";"Bologna Gustavo Adrian             ";"02/07/20";"03/07/20";0;"Pendiente de Entrega          ";"1661                ";1034;"PRE";"                                                                                                                                                                                                                                                               ";24;24
16631;11426;"05733001            ";"Bologna Gustavo Adrian             ";"02/07/20";"03/07/20";0;"Pendiente de Entrega          ";"1662                ";1034;"PRE";"                                                                                                                                                                                                                                                               ";32;32
16632;11448;"5766001             ";"NACACH SION ANDRES                 ";"02/07/20";"07/07/20";0;"Pendiente de Entrega          ";"1663                ";1034;"PRE";"                                                                                                                                                                                                                                                               ";24;24
16633;11487;"05828001            ";"Cabral Jose Antonio                ";"02/07/20";"03/07/20";0;"Pendiente de Entrega          ";"1664                ";1034;"PRE";"                                                                                                                                                                                                                                                               ";38;38
16634;11574;"05961001            ";"BERTARELLI CARLOS AUGUSTO          ";"02/07/20";"03/07/20";0;"Pendiente de Entrega          ";"1665                ";1034;"PRE";"                                                                                                                                                                                                                                                               ";48;48
16635;11690;"06085001            ";"MONTES RAFAEL                      ";"02/07/20";"07/07/20";0;"Pendiente de Entrega          ";"1666                ";1034;"PRE";"                                                                                                                                                                                                                                                               ";12;12
16636;11711;"06112001            ";"D AMORE CRISTIAN FERNANDO          ";"02/07/20";"03/07/20";0;"Pendiente de Entrega          ";"1667                ";1034;"PRE";"                                                                                                                                                                                                                                                               ";18;18
16637;11694;"06091001            ";"CIAPPARELLI MARIA VERONICA         ";"02/07/20";"03/07/20";0;"Pendiente de Entrega          ";"1668                ";1034;"PRE";"                                                                                                                                                                                                                                                               ";6;6
16638;11730;"06134001            ";"Etienne Teresa Haydee              ";"02/07/20";"03/07/20";0;"Pendiente de Entrega          ";"1669                ";1034;"PRE";"                                                                                                                                                                                                                                                               ";72;72
16639;11730;"06134001            ";"Etienne Teresa Haydee              ";"02/07/20";"03/07/20";0;"Pendiente de Entrega          ";"1670                ";1034;"PRE";"                                                                                                                                                                                                                                                               ";12;12
16640;11738;"06142001            ";"Kailua SRL                         ";"02/07/20";"06/07/20";0;"Pendiente de Entrega          ";"1671                ";1034;"PRE";"                                                                                                                                                                                                                                                               ";32;32
16641;11306;"05549001            ";"Torrez Juan Hector                 ";"02/07/20";"13/07/20";0;"Pendiente de Entrega          ";"1672                ";1034;"PRE";"                                                                                                                                                                                                                                                               ";57;57
16642;11940;"08364001            ";"GIMENEZ FERNANDO JOSE              ";"02/07/20";"07/07/20";0;"Pendiente de Entrega          ";"1673                ";1034;"PRE";"                                                                                                                                                                                                                                                               ";20;20
16643;11493;"05835001            ";"Lang Alfonso                       ";"02/07/20";"07/07/20";0;"Pendiente de Entrega          ";"1675                ";1034;"PRE";"                                                                                                                                                                                                                                                               ";20;20
16644;11512;"05865001            ";"Osoppo S.A.                        ";"02/07/20";"07/07/20";0;"Pendiente de Entrega          ";"1676                ";1034;"PRE";"                                                                                                                                                                                                                                                               ";96;96
16645;11563;"05950001            ";"SOMMER S.R.L                       ";"02/07/20";"07/07/20";0;"Pendiente de Entrega          ";"1677                ";1034;"PRE";"                                                                                                                                                                                                                                                               ";72;72
16646;11582;"05969001            ";"MASBEL S.R.L                       ";"02/07/20";"07/07/20";0;"Pendiente de Entrega          ";"1678                ";1034;"PRE";"                                                                                                                                                                                                                                                               ";72;72
16647;11582;"05969001            ";"MASBEL S.R.L                       ";"02/07/20";"07/07/20";0;"Pendiente de Entrega          ";"1679                ";1034;"PRE";"                                                                                                                                                                                                                                                               ";18;18
16648;11350;"05618001            ";"EZ LIFE  SA                        ";"02/07/20";"03/07/20";0;"Pendiente de Entrega          ";"1680                ";1034;"PRE";"                                                                                                                                                                                                                                                               ";48;48
16649;11092;"00105001            ";"Sports Family S.A.                 ";"02/07/20";"13/07/20";0;"Pendiente de Entrega          ";"1681                ";1034;"PRE";"                                                                                                                                                                                                                                                               ";2650;2650
16650;11503;"05847001            ";"Mabel Salinas SA                   ";"02/07/20";"06/07/20";1972;"07/07/2020                    ";"1682                ";1034;"CAR";"                                                                                                                                                                                                                                                               ";877;877
16651;11503;"05847001            ";"Mabel Salinas SA                   ";"02/07/20";"06/07/20";1972;"07/07/2020                    ";"1683                ";1034;"CAR";"                                                                                                                                                                                                                                                               ";1048;1048
16652;11683;"06078001            ";"ROBERTO ANGEL MAZA                 ";"02/07/20";"07/07/20";0;"Pendiente de Entrega          ";"1684                ";1034;"PRE";"                                                                                                                                                                                                                                                               ";90;90
16655;12041;"E0000001            ";"ECOMMERCE PENALTY                  ";"02/07/20";"02/07/20";1968;"06/07/2020                    ";"6498                ";1034;"CAR";"                                                                                                                                                                                                                                                               ";1;1
16656;12041;"E0000001            ";"ECOMMERCE PENALTY                  ";"02/07/20";"02/07/20";1968;"06/07/2020                    ";"6499                ";1034;"CAR";"                                                                                                                                                                                                                                                               ";1;1
16657;12041;"E0000001            ";"ECOMMERCE PENALTY                  ";"02/07/20";"02/07/20";1968;"06/07/2020                    ";"6500                ";1034;"CAR";"                                                                                                                                                                                                                                                               ";1;1
16658;12041;"E0000001            ";"ECOMMERCE PENALTY                  ";"02/07/20";"02/07/20";1968;"06/07/2020                    ";"6501                ";1034;"CAR";"                                                                                                                                                                                                                                                               ";1;1
16659;12041;"E0000001            ";"ECOMMERCE PENALTY                  ";"02/07/20";"02/07/20";1968;"06/07/2020                    ";"6502                ";1034;"CAR";"                                                                                                                                                                                                                                                               ";1;1
16660;12041;"E0000001            ";"ECOMMERCE PENALTY                  ";"02/07/20";"02/07/20";1968;"06/07/2020                    ";"6503                ";1034;"CAR";"                                                                                                                                                                                                                                                               ";1;1
16661;12041;"E0000001            ";"ECOMMERCE PENALTY                  ";"02/07/20";"02/07/20";1968;"06/07/2020                    ";"6504                ";1034;"CAR";"                                                                                                                                                                                                                                                               ";1;1
16662;12061;"06191001            ";"CENICE DIAZ CRITELLI MAR           ";"02/07/20";"08/07/20";0;"Pendiente de Entrega          ";"1660                ";1034;"PRE";"                                                                                                                                                                                                                                                               ";19;19
16663;12060;"08505001            ";"GONZALEZ CAMELINO HUGO             ";"02/07/20";"07/07/20";0;"Pendiente de Entrega          ";"1674                ";1034;"PRE";"                                                                                                                                                                                                                                                               ";20;20
16664;12058;"06193001            ";"HAKIM SRL                          ";"02/07/20";"02/07/20";0;"Pendiente de Entrega          ";"1685                ";1034;"PRE";"                                                                                                                                                                                                                                                               ";115;115
16665;12059;"6192001             ";"NISANTASI SRL                      ";"02/07/20";"07/07/20";0;"Pendiente de Entrega          ";"1686                ";1034;"PRE";"                                                                                                                                                                                                                                                               ";48;48
16677;11982;"10019001            ";"VAC LOG                            ";"03/07/20";"06/07/20";0;"Pendiente de Entrega          ";"1687                ";1034;"PRE";"                                                                                                                                                                                                                                                               ";1;1
16678;12041;"E0000001            ";"ECOMMERCE PENALTY                  ";"03/07/20";"03/07/20";1968;"06/07/2020                    ";"00006510            ";1034;"CAR";"                                                                                                                                                                                                                                                               ";1;1
16679;12041;"E0000001            ";"ECOMMERCE PENALTY                  ";"03/07/20";"03/07/20";1968;"06/07/2020                    ";"00006506            ";1034;"CAR";"                                                                                                                                                                                                                                                               ";1;1
16680;12041;"E0000001            ";"ECOMMERCE PENALTY                  ";"03/07/20";"03/07/20";1968;"06/07/2020                    ";"00006511            ";1034;"CAR";"                                                                                                                                                                                                                                                               ";1;1
16681;12041;"E0000001            ";"ECOMMERCE PENALTY                  ";"03/07/20";"03/07/20";1968;"06/07/2020                    ";"00006512            ";1034;"CAR";"                                                                                                                                                                                                                                                               ";1;1
16682;12041;"E0000001            ";"ECOMMERCE PENALTY                  ";"03/07/20";"03/07/20";1968;"06/07/2020                    ";"00006513            ";1034;"CAR";"                                                                                                                                                                                                                                                               ";1;1
16683;12041;"E0000001            ";"ECOMMERCE PENALTY                  ";"03/07/20";"03/07/20";1968;"06/07/2020                    ";"00006514            ";1034;"CAR";"                                                                                                                                                                                                                                                               ";1;1
16684;12041;"E0000001            ";"ECOMMERCE PENALTY                  ";"03/07/20";"03/07/20";1968;"06/07/2020                    ";"00006508            ";1034;"CAR";"                                                                                                                                                                                                                                                               ";1;1
16685;12041;"E0000001            ";"ECOMMERCE PENALTY                  ";"03/07/20";"03/07/20";1968;"06/07/2020                    ";"00006515            ";1034;"CAR";"                                                                                                                                                                                                                                                               ";1;1
